"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.title","Input.first_line","Input.keyword1","Input.keyword2","Input.keyword3","Input.mood","Input.line1","Input.line2","Input.line3","Answer.isEnglish.no","Answer.isEnglish.yes","Answer.isGoodPoem.no","Answer.isGoodPoem.yes","Answer.reflectsMood.no","Answer.reflectsMood.yes","Answer.whichKeywords.key1","Answer.whichKeywords.key2","Answer.whichKeywords.key3","Approve","Reject"
"3B9J25CZ25S0IZT7XP7B8O171OGCSM","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3GDTJDAPVVQYVLOJMI0MIC271M58MM","ADVCIFLB5A9B","Approved","Tue Apr 30 17:21:17 PDT 2019","Tue Apr 30 17:21:37 PDT 2019","Fri May 03 17:21:37 PDT 2019","","","","20","100% (143/143)","100% (143/143)","100% (143/143)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","and the nosees said no to it all","so you should just think for your selfees","or else there will be a big fall","false","true","false","true","false","true","true","true","true"
"3B9J25CZ25S0IZT7XP7B8O171OGCSM","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3LBXNTKX0SA9326X5H89TPDGSW99XY","A1YDQJXMEUVSY7","Approved","Tue Apr 30 17:30:15 PDT 2019","Tue Apr 30 17:30:34 PDT 2019","Fri May 03 17:30:34 PDT 2019","","","","19","100% (6/6)","100% (6/6)","100% (6/6)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","and the nosees said no to it all","so you should just think for your selfees","or else there will be a big fall","false","true","true","false","false","true","true","true","false"
"3B9J25CZ25S0IZT7XP7B8O171OGCSM","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3TPWUS5F8AGWC08A7WMETW0HPF3CWM","A3BF7QMH4NMJNV","Approved","Tue Apr 30 17:16:48 PDT 2019","Tue Apr 30 17:17:35 PDT 2019","Fri May 03 17:17:35 PDT 2019","","","","47","100% (3/3)","100% (3/3)","100% (3/3)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","and the nosees said no to it all","so you should just think for your selfees","or else there will be a big fall","false","true","false","true","true","false","true","true","false"
"3ZUE82NE0AGP2RY8ATR7Z3M9M71F80","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","33L7PJKHCHD28GE3VF1Y4QXZVU0T87","ADVCIFLB5A9B","Approved","Tue Apr 30 17:18:21 PDT 2019","Tue Apr 30 17:20:19 PDT 2019","Fri May 03 17:20:19 PDT 2019","","","","118","100% (143/143)","100% (143/143)","100% (143/143)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","The Noees said no to everything","The Thinkforyourselfees refused to do anything","So the Yesses were left with no one to do anything with.","false","true","false","true","false","true","true","true","true"
"3ZUE82NE0AGP2RY8ATR7Z3M9M71F80","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3MYYFCXHJ4MXKA5VZCCEOV253EX4G3","A1N1ULK71RHVMM","Approved","Tue Apr 30 17:19:50 PDT 2019","Tue Apr 30 17:20:09 PDT 2019","Fri May 03 17:20:09 PDT 2019","","","","19","100% (58/58)","100% (58/58)","100% (49/49)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","The Noees said no to everything","The Thinkforyourselfees refused to do anything","So the Yesses were left with no one to do anything with.","false","true","false","true","true","false","true","true","true"
"3ZUE82NE0AGP2RY8ATR7Z3M9M71F80","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3SBEHTYCWOIRE8PAE70OPWJSDSQIYW","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:32:02 PDT 2019","Tue Apr 30 17:32:08 PDT 2019","Fri May 03 17:32:08 PDT 2019","","","","6","100% (51/51)","100% (51/51)","100% (51/51)","YESEES AND NOEES (Every Thing On It)","The Yesees said yes to anything","yesees","noees","thinkforyourselfees","Sad","The Noees said no to everything","The Thinkforyourselfees refused to do anything","So the Yesses were left with no one to do anything with.","false","true","false","true","false","true","true","true","true"
"37PGLWGSJTLT7J2ZKQUVS58SXZNKIF","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","32Q90QCQ1T0KEYY7E996V96PNK9KET","ADVCIFLB5A9B","Approved","Tue Apr 30 17:25:59 PDT 2019","Tue Apr 30 17:26:11 PDT 2019","Fri May 03 17:26:11 PDT 2019","","","","12","100% (143/143)","100% (143/143)","100% (143/143)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","It would be fun if he wins","He pulls the rope while he grins","It is a great day to be outdoors.","false","true","false","true","false","true","true","true","true"
"37PGLWGSJTLT7J2ZKQUVS58SXZNKIF","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3DYGAII7PMNAMSLS0S9EL7H20XZQP8","A1WAWEY2810TFN","Approved","Tue Apr 30 17:08:24 PDT 2019","Tue Apr 30 17:08:37 PDT 2019","Fri May 03 17:08:37 PDT 2019","","","","13","100% (127/127)","100% (127/127)","100% (96/96)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","It would be fun if he wins","He pulls the rope while he grins","It is a great day to be outdoors.","false","true","true","false","false","true","false","true","true"
"37PGLWGSJTLT7J2ZKQUVS58SXZNKIF","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:04 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:04 PDT 2019","","","3IAS3U3I0GVRQFIXFC1CU5EA3N7B2V","AX9IOK8HCB8S4","Approved","Tue Apr 30 17:13:27 PDT 2019","Tue Apr 30 17:13:41 PDT 2019","Fri May 03 17:13:41 PDT 2019","","","","14","100% (10/10)","100% (10/10)","100% (10/10)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","It would be fun if he wins","He pulls the rope while he grins","It is a great day to be outdoors.","false","true","true","false","false","true","true","true","true"
"311HQEI8RSVR7UKP10T8OV6WNSP7ZT","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","35GMH2SV3FW34PJMC11Z2QNY7PLOEJ","A2PJBSDDN22XIX","Approved","Tue Apr 30 17:39:10 PDT 2019","Tue Apr 30 17:39:38 PDT 2019","Fri May 03 17:39:38 PDT 2019","","","","28","100% (2/2)","100% (2/2)","100% (2/2)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","Because every alway giggles","It never matters who wins,","There will be grins and sniggles.","false","true","false","true","false","true","true","false","false"
"311HQEI8RSVR7UKP10T8OV6WNSP7ZT","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3NLZY2D53Q4KV76U80G74Q8IVNZLQ6","ADVCIFLB5A9B","Approved","Tue Apr 30 17:13:44 PDT 2019","Tue Apr 30 17:13:53 PDT 2019","Fri May 03 17:13:53 PDT 2019","","","","9","100% (143/143)","100% (143/143)","100% (143/143)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","Because every alway giggles","It never matters who wins,","There will be grins and sniggles.","false","true","false","true","false","true","true","true","true"
"311HQEI8RSVR7UKP10T8OV6WNSP7ZT","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3Y4W8Q93L0ZT23EJHICTR0ZL36FVDX","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:30:39 PDT 2019","Tue Apr 30 17:30:46 PDT 2019","Fri May 03 17:30:46 PDT 2019","","","","7","100% (51/51)","100% (51/51)","100% (51/51)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","Because every alway giggles","It never matters who wins,","There will be grins and sniggles.","false","true","false","true","false","true","true","true","true"
"3538U0YQ1F931US2YCWB8MEY6L93FW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3ATPCQ38J9PC8Q6C2J8B8YV90KIYA5","ADVCIFLB5A9B","Approved","Tue Apr 30 17:19:03 PDT 2019","Tue Apr 30 17:19:15 PDT 2019","Fri May 03 17:19:15 PDT 2019","","","","12","100% (143/143)","100% (143/143)","100% (143/143)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","i always fall,im always sore,","she giggles and spins ,again and again","the big kid always wins and i just like to spin.","false","true","false","true","false","true","true","true","true"
"3538U0YQ1F931US2YCWB8MEY6L93FW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3MTMREQS4WX8JLBCNIQNN1ATPCJWA5","AKJ89EGLGXZJ7","Approved","Tue Apr 30 17:23:18 PDT 2019","Tue Apr 30 17:23:34 PDT 2019","Fri May 03 17:23:34 PDT 2019","","","","16","100% (7/7)","100% (7/7)","100% (7/7)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","i always fall,im always sore,","she giggles and spins ,again and again","the big kid always wins and i just like to spin.","false","true","false","true","false","true","true","false","false"
"3538U0YQ1F931US2YCWB8MEY6L93FW","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3X87C8JFV7Q7ZK1KS9D8GCMDNH9QSR","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:22:55 PDT 2019","Tue Apr 30 17:23:04 PDT 2019","Fri May 03 17:23:04 PDT 2019","","","","9","100% (51/51)","100% (51/51)","100% (51/51)","HUG O’WAR (Where the Sidewalk Ends)","I will not play tug o’ war.","giggles","wins","grins","Happy","i always fall,im always sore,","she giggles and spins ,again and again","the big kid always wins and i just like to spin.","false","true","false","true","false","true","true","true","false"
"3BO3NEOQM0WNV6TD8ZH6YR5WSNTAIQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","339ANSOTR6HWU30TASZXGO4HFDGKI2","ADVCIFLB5A9B","Approved","Tue Apr 30 17:26:06 PDT 2019","Tue Apr 30 17:26:16 PDT 2019","Fri May 03 17:26:16 PDT 2019","","","","10","100% (143/143)","100% (143/143)","100% (143/143)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","buttterflies dont but bees have stingers","if you must pick a rose","then you must not use your toes.","false","true","false","true","false","true","true","true","true"
"3BO3NEOQM0WNV6TD8ZH6YR5WSNTAIQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","34QN5IT0T061S7HCXDDOKFVUYJ380A","A3ON3581A967AO","Approved","Tue Apr 30 17:16:32 PDT 2019","Tue Apr 30 17:16:53 PDT 2019","Fri May 03 17:16:53 PDT 2019","","","","21","100% (14/14)","100% (14/14)","100% (14/14)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","buttterflies dont but bees have stingers","if you must pick a rose","then you must not use your toes.","false","true","false","true","false","true","true","true","true"
"3BO3NEOQM0WNV6TD8ZH6YR5WSNTAIQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3RKNTXVS3NDWAJSSDCK4S9R25JM4AT","A1WAWEY2810TFN","Approved","Tue Apr 30 17:29:35 PDT 2019","Tue Apr 30 17:30:17 PDT 2019","Fri May 03 17:30:17 PDT 2019","","","","42","100% (127/127)","100% (127/127)","100% (96/96)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","buttterflies dont but bees have stingers","if you must pick a rose","then you must not use your toes.","false","true","false","true","false","true","true","true","true"
"3NZ1E5QA6ZGG2S3Q7TY84TLX5J85B6","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","30ZX6P7VF9AX8YG934ETSTXNBSIJ2Q","A32UQVR725KLTX","Approved","Tue Apr 30 17:21:35 PDT 2019","Tue Apr 30 17:22:26 PDT 2019","Fri May 03 17:22:26 PDT 2019","","","","51","100% (1/1)","100% (1/1)","100% (1/1)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","Because now the smell from his hand still lingers","Nonetheless, he responded, ""At least I'm not eating with my toes""","""As they do still smell like a rose""","false","true","true","false","false","true","true","true","true"
"3NZ1E5QA6ZGG2S3Q7TY84TLX5J85B6","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","35LDD5557BJIQMQKV7XP8HBYWM0KMI","ADVCIFLB5A9B","Approved","Tue Apr 30 17:26:11 PDT 2019","Tue Apr 30 17:26:22 PDT 2019","Fri May 03 17:26:22 PDT 2019","","","","11","100% (143/143)","100% (143/143)","100% (143/143)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","Because now the smell from his hand still lingers","Nonetheless, he responded, ""At least I'm not eating with my toes""","""As they do still smell like a rose""","false","true","false","true","false","true","true","true","true"
"3NZ1E5QA6ZGG2S3Q7TY84TLX5J85B6","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3E13VNJ1NOAUO2E72ITFB98I67G1IG","A1WAWEY2810TFN","Approved","Tue Apr 30 17:23:04 PDT 2019","Tue Apr 30 17:23:23 PDT 2019","Fri May 03 17:23:23 PDT 2019","","","","19","100% (127/127)","100% (127/127)","100% (96/96)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","Because now the smell from his hand still lingers","Nonetheless, he responded, ""At least I'm not eating with my toes""","""As they do still smell like a rose""","false","true","false","true","false","true","true","true","true"
"391FPZIE4C17EKWR8MGCYGGBZD6HUG","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3OLF68YTNAG68ZPHXTGNJDOTU9TAFL","A31MIOD1NTW06H","Approved","Tue Apr 30 17:20:26 PDT 2019","Tue Apr 30 17:21:09 PDT 2019","Fri May 03 17:21:09 PDT 2019","","","","43","100% (7/7)","100% (7/7)","100% (7/7)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","""Would you rather I eat with my toes?"" She said with a laugh","""You are so silly"" said mama in reply","""Or how about this nice red rose?"" She said pointing to the vase on the table","false","true","true","false","false","true","true","true","true"
"391FPZIE4C17EKWR8MGCYGGBZD6HUG","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3TDXMTX3CC9PVOF48O5W65ZZEISI6R","A1WAWEY2810TFN","Approved","Tue Apr 30 17:08:06 PDT 2019","Tue Apr 30 17:08:23 PDT 2019","Fri May 03 17:08:23 PDT 2019","","","","17","100% (127/127)","100% (127/127)","100% (96/96)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","""Would you rather I eat with my toes?"" She said with a laugh","""You are so silly"" said mama in reply","""Or how about this nice red rose?"" She said pointing to the vase on the table","false","true","true","false","false","true","true","true","true"
"391FPZIE4C17EKWR8MGCYGGBZD6HUG","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3WZ36BJEV4VLAECAYRL8VSN030MBTP","ADVCIFLB5A9B","Approved","Tue Apr 30 17:21:33 PDT 2019","Tue Apr 30 17:21:42 PDT 2019","Fri May 03 17:21:42 PDT 2019","","","","9","100% (143/143)","100% (143/143)","100% (143/143)","RIDICULOUS ROSE (Where the Sidewalk Ends)","Her mama said, “Don’t eat with your fingers.”","toes","fingers","rose","Funny","""Would you rather I eat with my toes?"" She said with a laugh","""You are so silly"" said mama in reply","""Or how about this nice red rose?"" She said pointing to the vase on the table","false","true","false","true","false","true","true","true","true"
"373L46LKP7LP2UM528FV46NSAECKJR","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3COPXFW7XCROBPNXNNPHPL5T1RAPKI","A2YT81KJG6VUA9","Approved","Tue Apr 30 17:24:08 PDT 2019","Tue Apr 30 17:24:17 PDT 2019","Fri May 03 17:24:17 PDT 2019","","","","9","100% (51/51)","100% (51/51)","100% (51/51)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is keep disturbing me","I wanted to hit him","But He loves me so much","false","true","false","true","false","true","false","false","false"
"373L46LKP7LP2UM528FV46NSAECKJR","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3F0BG9B9MQ2UPO8EVGWRY7TJZCC7YN","ADVCIFLB5A9B","Approved","Tue Apr 30 17:16:31 PDT 2019","Tue Apr 30 17:16:41 PDT 2019","Fri May 03 17:16:41 PDT 2019","","","","10","100% (143/143)","100% (143/143)","100% (143/143)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is keep disturbing me","I wanted to hit him","But He loves me so much","false","true","false","true","false","true","true","true","true"
"373L46LKP7LP2UM528FV46NSAECKJR","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3TYCR1GOTDYT9Z7LVWZKVJKM0QNZLH","A1WAWEY2810TFN","Approved","Tue Apr 30 17:28:42 PDT 2019","Tue Apr 30 17:29:34 PDT 2019","Fri May 03 17:29:34 PDT 2019","","","","52","100% (127/127)","100% (127/127)","100% (96/96)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is keep disturbing me","I wanted to hit him","But He loves me so much","false","true","true","false","false","true","true","false","false"
"3L84EBDQ37HKDESNKTF75LN5P3CKKQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3GS6S824SRCF3451WMVS97UTOJSNWQ","A38MCQMAUI9DJL","Approved","Tue Apr 30 18:08:06 PDT 2019","Tue Apr 30 18:15:02 PDT 2019","Fri May 03 18:15:02 PDT 2019","","","","416","100% (2/2)","100% (2/2)","100% (2/2)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is not a ghost to other ghost,","But he thinks he's the devil,","And the vampire suck to eat his blood but the vampire realized he's just a ghost too.","false","true","true","false","true","false","true","false","false"
"3L84EBDQ37HKDESNKTF75LN5P3CKKQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3I3WADAZ9RJ386QT108WYWHLUWIO5E","ADVCIFLB5A9B","Approved","Tue Apr 30 17:17:55 PDT 2019","Tue Apr 30 17:18:05 PDT 2019","Fri May 03 17:18:05 PDT 2019","","","","10","100% (143/143)","100% (143/143)","100% (143/143)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is not a ghost to other ghost,","But he thinks he's the devil,","And the vampire suck to eat his blood but the vampire realized he's just a ghost too.","false","true","false","true","false","true","true","true","true"
"3L84EBDQ37HKDESNKTF75LN5P3CKKQ","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","3X08E93BHWX924K36NW7929U5RX66L","AX9IOK8HCB8S4","Approved","Tue Apr 30 17:05:00 PDT 2019","Tue Apr 30 17:05:26 PDT 2019","Fri May 03 17:05:26 PDT 2019","","","","26","100% (10/10)","100% (10/10)","100% (10/10)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He is not a ghost to other ghost,","But he thinks he's the devil,","And the vampire suck to eat his blood but the vampire realized he's just a ghost too.","false","true","true","false","true","false","true","true","true"
"3L1EFR8WWTKPGWHIFLXLZZHK6DJF9P","3EH3OJYIRZDTBYH1698P4USA0S7YAS","Is this a poem?","Read a poem and answer some short questions","Poetry, poem, mood, keywords, text","$0.01","Tue Apr 30 17:04:05 PDT 2019","3","BatchId:3626674;OriginalHitTemplateId:928390873;","3600","259200","Tue May 07 17:04:05 PDT 2019","","","39LNWE0K4VBAXZ55463ZMBDFH49UI4","A31MIOD1NTW06H","Approved","Tue Apr 30 17:06:20 PDT 2019","Tue Apr 30 17:07:28 PDT 2019","Fri May 03 17:07:28 PDT 2019","","","","68","100% (7/7)","100% (7/7)","100% (7/7)","MONSTERS I’VE MET (A Light in the Attic)","I met a ghost, but he didn’t want my head,","ghost","devil","vampire","Funny","He want devil in my head","and vampire in my mind","Happy to see such a funny ghost,who didn't want my head","false","true","true","false","false","true","true","true","true"
